idx,maximum_speed,speed_limit,average_speed,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,bike,motorcycle,StrType
47265,19,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22484,87,60,49,79,0,1,1,0,0,0,0,0,0,0,0,0,12,0,Arterial
22718,84,60,48,596,3,27,1,6,0,0,1,1,0,0,0,0,5,12,Arterial
10518,42,50,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11739,67,50,41,657,2,12,2,0,1,0,0,0,0,0,0,4,10,10,Arterial
15551,37,50,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40644,77,50,56,492,3,20,4,0,0,0,0,2,0,0,0,0,11,7,Arterial
13666,21,40,15,16,0,0,0,0,0,0,0,0,0,0,0,0,6,1,Council Minor
10685,43,50,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13463,20,40,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47303,26,20,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11819,84,50,41,655,3,14,2,1,2,0,0,0,0,0,0,4,17,11,Arterial
14749,17,40,13,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,Council Minor
15853,24,40,14,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
40609,97,50,50,988,3,67,49,4,0,1,0,6,0,0,0,0,128,47,Arterial
11871,63,50,47,234,0,2,2,0,0,0,0,0,0,0,0,1,4,0,Arterial
21077,80,60,48,813,3,20,3,0,0,0,0,0,0,0,0,0,2,13,Arterial
10751,41,50,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20790,69,60,45,464,0,30,3,4,0,0,0,5,3,0,0,0,9,4,Arterial
47486,20,20,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10712,35,50,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11735,64,50,44,402,1,15,2,0,2,1,0,0,0,0,0,3,6,1,Arterial
38751,23,25,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20788,71,60,41,738,1,39,10,3,1,0,1,5,3,0,0,0,4,9,Arterial
14646,22,40,12,4,0,0,0,1,0,0,0,0,0,0,0,0,3,1,Council Minor
40610,72,50,50,1081,7,58,24,3,1,3,1,1,0,0,0,0,111,26,Arterial
47645,19,20,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33753,28,50,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
15448,28,50,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22663,67,60,50,193,2,11,0,0,1,0,0,0,0,0,0,0,2,0,Arterial
33831,45,50,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11955,65,50,32,758,3,49,6,1,1,0,0,0,0,0,0,1,12,12,Arterial
13795,19,40,14,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
33687,24,50,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
13340,18,40,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10425,26,50,19,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,Council Minor
20811,78,60,42,729,2,24,0,0,0,0,0,0,1,0,0,0,0,6,Arterial
47592,18,20,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33902,24,50,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40493,72,50,54,475,0,15,5,2,0,0,0,1,0,0,0,0,3,5,Arterial
40432,86,50,54,389,1,3,2,1,0,0,0,0,0,0,0,0,3,3,Arterial
38297,60,50,33,1475,12,42,6,6,0,1,0,4,0,0,0,0,6,19,Arterial
14409,12,40,7,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Council Minor
47606,30,20,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
14481,23,40,16,3,0,1,0,1,0,0,0,0,0,0,0,0,3,1,Council Minor
11744,66,50,42,611,1,12,0,1,1,0,0,0,0,0,0,2,9,10,Arterial
38329,58,50,35,572,1,4,2,1,0,0,0,0,0,0,0,0,3,8,Arterial
38744,21,25,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
8496,47,50,27,11,0,0,0,0,0,0,0,0,0,0,0,0,3,2,Council Minor
13907,18,40,16,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
38689,22,25,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11791,67,50,34,804,6,25,3,4,0,2,0,0,0,0,0,10,45,42,Arterial
11923,73,50,46,352,2,18,1,0,1,0,0,1,0,0,0,0,3,4,Arterial
40481,71,50,54,404,2,3,1,0,0,0,0,0,0,0,0,0,5,7,Arterial
38295,57,50,33,1215,5,45,5,5,0,0,1,1,0,0,0,0,1,14,Arterial
22720,66,60,50,238,0,12,1,0,0,0,0,0,0,0,0,0,2,6,Arterial
20841,72,60,52,281,1,10,1,0,0,0,0,0,0,0,0,0,0,1,Arterial
14655,9,40,7,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Council Minor
38336,66,50,35,1381,11,58,12,2,1,3,3,4,0,0,0,0,15,33,Arterial
11794,69,50,41,587,3,4,2,0,0,0,0,0,0,0,0,2,12,12,Arterial
47211,18,20,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14098,19,40,11,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
11925,73,50,34,1161,6,63,7,3,7,2,2,1,0,1,0,2,35,24,Arterial
21096,95,60,40,1549,5,48,2,2,1,2,0,1,0,0,0,0,12,36,Arterial
8512,20,50,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47285,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11770,74,50,42,562,2,11,0,1,1,0,0,0,0,0,0,7,19,10,Arterial
11792,59,50,38,824,5,14,1,5,0,0,0,2,1,0,0,7,62,20,Arterial
40418,68,50,49,393,1,28,5,2,0,0,2,3,0,0,0,0,5,1,Arterial
15793,11,40,11,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
15880,29,40,20,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13947,9,40,8,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
14434,20,40,15,9,0,0,0,1,0,0,0,0,0,0,0,0,9,1,Council Minor
11796,72,50,42,536,1,7,3,0,1,0,0,0,0,0,0,6,22,11,Arterial
33812,29,50,19,19,0,4,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
13679,23,40,14,25,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Council Minor
11840,63,50,37,824,5,17,4,3,1,0,0,1,0,0,0,9,50,25,Arterial
11941,64,50,44,142,1,8,2,1,0,0,0,0,0,0,0,0,1,2,Arterial
13515,27,40,15,133,0,0,0,0,1,0,0,0,0,0,0,0,62,7,Council Minor
38587,66,50,37,789,4,16,0,2,1,0,0,0,0,0,0,0,5,4,Arterial
11924,79,50,40,915,6,46,4,2,2,3,0,2,0,0,0,2,15,23,Arterial
15808,27,40,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22515,77,60,36,733,4,49,3,0,1,0,0,0,0,0,0,0,2,11,Arterial
20983,73,60,50,766,2,12,1,0,0,1,1,0,1,0,0,0,8,10,Arterial
38387,89,50,36,1123,8,26,4,7,4,2,0,0,0,1,0,0,12,11,Arterial
15883,18,40,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21011,73,60,53,409,0,4,6,0,0,0,0,0,0,0,0,0,33,5,Arterial
22584,71,60,53,21,0,2,0,0,0,0,0,1,0,0,0,0,1,0,Arterial
40502,83,50,54,356,0,3,2,0,0,0,0,0,0,0,0,0,2,10,Arterial
10295,43,50,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21082,97,60,52,152,0,16,4,4,0,0,0,0,2,0,0,0,10,2,Arterial
38444,72,50,36,1424,10,17,3,0,2,0,0,2,0,0,0,0,5,32,Arterial
33972,18,50,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13294,16,40,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
10640,47,50,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14035,16,40,13,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
33807,32,50,23,15,0,3,0,0,0,0,0,0,0,0,0,0,1,3,Council Minor
40410,73,50,55,143,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Arterial
22637,69,60,51,174,3,11,3,1,0,1,2,1,0,0,0,0,0,1,Arterial
15879,33,40,20,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
22416,61,60,47,40,0,2,3,1,0,0,0,0,0,0,0,0,3,1,Arterial
11692,66,50,38,819,2,58,1,3,1,2,0,1,0,0,0,3,17,8,Arterial
47450,19,20,14,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22707,69,60,49,221,1,19,4,1,0,0,0,1,0,0,0,0,0,3,Arterial
38380,58,50,30,465,2,10,1,1,0,0,0,1,0,0,0,0,21,3,Arterial
11918,68,50,37,506,1,18,3,1,2,0,1,0,0,0,0,5,0,4,Arterial
38528,61,50,37,860,10,44,12,5,2,3,2,2,1,0,0,0,32,20,Arterial
14685,17,40,11,8,0,0,1,0,0,0,0,0,0,0,0,0,7,0,Council Minor
10523,42,50,29,11,0,1,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
15929,35,40,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14368,8,40,6,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Council Minor
22424,67,60,46,381,0,26,3,2,0,0,0,1,0,0,0,0,2,4,Arterial
11846,66,50,45,233,0,1,2,1,0,0,0,0,0,0,0,1,2,1,Arterial
40681,81,50,56,203,0,17,1,0,0,0,0,0,0,0,0,0,11,0,Arterial
38407,55,50,31,421,1,7,4,1,0,0,0,0,0,0,0,0,5,4,Arterial
10352,49,50,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33819,44,50,31,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
47126,12,20,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11949,81,50,32,1270,4,53,10,3,6,2,0,3,0,0,0,10,46,38,Arterial
13691,19,40,13,17,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Council Minor
40515,68,50,52,260,1,4,4,1,0,1,0,0,0,0,0,0,4,0,Arterial
38527,60,50,41,389,0,27,8,0,0,0,0,2,0,0,0,0,6,5,Arterial
40589,74,50,54,577,1,93,2,5,0,1,0,2,1,0,0,0,4,7,Arterial
11892,69,50,42,500,1,12,0,2,2,0,0,0,0,0,0,0,4,6,Arterial
33813,43,50,27,13,0,2,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
20774,64,60,33,1838,11,103,17,12,1,1,1,1,3,0,0,0,13,28,Arterial
22578,68,60,48,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
40657,83,50,56,334,2,20,12,1,0,1,0,2,0,0,0,0,21,10,Arterial
13423,27,40,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47550,23,20,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22535,60,60,48,17,0,3,0,0,0,0,0,0,0,0,0,0,0,1,Arterial
20842,78,60,51,260,0,14,2,3,0,0,0,0,0,0,0,0,0,3,Arterial
47191,20,20,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33741,22,50,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
20772,65,60,36,1315,3,165,25,13,2,0,0,5,2,0,0,0,5,28,Arterial
22687,79,60,49,234,1,40,3,2,0,0,0,1,0,0,0,0,1,1,Arterial
10425,26,50,19,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,Council Minor
15809,15,40,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
10540,45,50,30,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20807,67,60,28,1111,6,38,3,3,1,0,0,3,0,0,0,0,2,6,Arterial
40533,67,50,57,48,0,1,2,0,0,0,0,0,0,0,0,0,3,0,Arterial
22478,66,60,48,174,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Arterial
10168,35,50,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11730,76,50,51,223,0,4,3,0,0,0,0,0,0,0,0,0,12,0,Arterial
11696,77,50,38,817,5,23,1,2,0,1,0,0,0,0,0,7,37,15,Arterial
38583,58,50,37,821,1,13,1,6,1,0,0,0,0,0,0,0,4,10,Arterial
14497,12,40,9,6,0,0,1,0,0,0,0,0,0,0,0,0,6,1,Council Minor
47314,29,20,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22738,71,60,49,342,1,27,3,7,0,1,0,1,1,0,0,0,2,1,Arterial
40431,80,50,54,444,0,4,0,0,0,0,0,0,0,0,0,0,3,7,Arterial
11773,67,50,45,274,0,7,0,1,0,0,0,0,0,0,0,4,5,11,Arterial
40541,72,50,48,431,6,50,5,3,0,0,1,1,1,0,0,0,2,4,Arterial
10602,54,50,37,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10387,48,50,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13642,25,40,12,21,0,0,0,0,0,0,0,0,0,0,0,0,14,0,Council Minor
11857,90,50,29,851,8,68,4,1,6,2,0,0,0,0,0,1,14,23,Arterial
40640,74,50,53,552,0,98,5,3,1,1,0,1,0,0,0,0,11,3,Arterial
22456,62,60,46,185,0,1,0,0,0,0,0,0,0,0,0,0,2,3,Arterial
13240,39,40,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11862,63,50,31,742,5,33,3,1,2,0,0,0,0,0,0,1,11,9,Arterial
20898,66,60,33,1139,10,94,17,7,0,1,1,2,1,0,0,0,4,17,Arterial
22643,66,60,49,303,0,17,1,2,1,0,0,1,0,0,0,0,2,1,Arterial
47315,21,20,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11749,72,50,46,315,0,3,0,0,1,0,0,0,0,0,0,1,1,10,Arterial
10689,40,50,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14485,17,40,12,7,0,0,1,1,0,0,0,0,0,0,0,0,6,1,Council Minor
13527,22,40,14,37,1,1,0,0,0,0,0,0,0,0,0,0,22,1,Council Minor
13973,19,40,13,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
14412,13,40,8,12,0,1,0,0,0,0,0,0,0,0,0,0,12,0,Council Minor
38481,59,50,35,1256,32,42,23,9,4,28,1,5,0,5,0,0,41,29,Arterial
33667,33,50,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13513,22,40,16,104,0,1,0,0,0,0,0,0,0,0,0,0,44,3,Council Minor
10534,32,50,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38337,66,50,34,1954,31,44,8,6,1,17,1,2,2,0,0,0,21,31,Arterial
40570,73,50,55,542,0,52,6,0,0,0,0,0,0,0,0,0,15,10,Arterial
13996,20,40,11,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
13952,18,40,11,7,0,2,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
21089,76,60,45,754,0,78,11,12,0,1,1,2,1,0,0,0,1,8,Arterial
47367,22,20,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10471,38,50,33,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33906,26,50,16,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Council Minor
38350,62,50,35,929,4,11,3,0,0,0,0,0,0,0,0,0,3,16,Arterial
14578,36,40,22,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
20885,63,60,44,466,1,17,3,0,0,0,0,0,2,0,0,0,1,5,Arterial
40425,78,50,51,704,5,19,1,0,0,0,0,1,0,0,0,0,6,11,Arterial
13419,36,40,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
20832,74,60,37,1195,2,28,0,1,2,0,0,0,0,0,0,0,4,9,Arterial
22729,66,60,51,62,0,4,2,0,0,0,0,1,0,0,0,0,2,0,Arterial
40487,85,50,57,75,0,3,1,1,0,0,0,1,0,0,0,0,1,0,Arterial
40514,70,50,54,188,0,4,0,0,1,0,0,0,0,0,0,0,2,3,Arterial
22417,63,60,46,149,0,3,5,0,0,0,1,1,0,0,0,0,15,2,Arterial
40658,94,50,55,420,2,16,9,0,0,0,0,2,0,0,0,0,21,4,Arterial
38525,59,50,39,110,0,10,0,1,0,0,0,0,0,0,0,0,1,0,Arterial
10360,44,50,26,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22562,75,60,46,190,0,13,6,0,0,0,0,0,0,0,0,0,20,2,Arterial
22703,75,60,53,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
22575,60,60,48,123,0,6,0,0,0,0,0,0,0,0,0,0,0,1,Arterial
38306,49,50,34,265,0,4,1,0,0,0,0,0,0,0,0,0,3,0,Arterial
11852,80,50,39,906,3,48,12,1,2,2,0,0,0,0,0,2,29,31,Arterial
22679,99,60,55,35,0,3,2,0,0,0,0,0,0,0,0,0,2,0,Arterial
22431,69,60,49,253,1,5,1,0,0,0,0,0,0,0,0,0,0,5,Arterial
10526,32,50,24,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
12012,68,50,41,494,1,7,1,0,3,0,0,0,0,0,0,2,13,1,Arterial
22613,71,60,47,218,0,32,11,4,1,0,0,2,0,0,0,0,0,2,Arterial
15418,28,50,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13863,21,40,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14296,11,40,8,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Council Minor
15874,26,40,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
11875,82,50,47,255,2,10,3,0,0,0,0,0,0,0,0,6,17,1,Arterial
11974,65,50,32,1288,8,63,6,5,3,3,1,1,1,0,0,1,84,40,Arterial
14204,17,40,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
13251,26,40,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40572,75,50,54,457,0,17,6,1,0,0,0,1,0,0,0,0,22,10,Arterial
15587,36,50,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11800,69,50,48,92,1,2,0,0,0,0,0,0,0,0,0,0,5,3,Arterial
20808,66,60,41,1076,3,38,2,2,0,0,0,2,1,0,0,0,3,8,Arterial
33919,31,50,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47393,17,20,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14059,16,40,13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
15884,24,40,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47576,21,20,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13757,130,40,16,91,0,1,0,0,0,0,0,0,0,0,0,0,38,1,Council Minor
22655,67,60,53,90,0,0,1,0,0,0,0,0,0,0,0,0,13,0,Arterial
10471,38,50,33,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10143,30,50,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10244,45,50,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47316,21,20,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21042,79,60,46,788,7,86,17,14,0,1,0,3,2,0,0,0,1,16,Arterial
10707,57,50,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47162,23,20,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22696,75,60,51,198,1,7,0,0,0,0,0,0,0,0,0,0,1,8,Arterial
40674,77,50,55,190,1,5,6,1,0,0,0,0,0,0,0,0,19,1,Arterial
14270,12,40,7,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,Council Minor
14429,10,40,6,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
33795,37,50,25,36,0,0,0,0,0,0,0,0,0,0,0,0,3,4,Council Minor
13776,23,40,18,21,0,2,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
22648,67,60,49,155,0,3,0,0,0,0,0,0,0,0,0,0,0,5,Arterial
20937,74,60,53,194,0,13,3,0,0,0,0,0,1,0,0,0,4,2,Arterial
20786,67,60,44,632,5,20,6,0,0,1,0,1,0,0,0,0,5,9,Arterial
40465,71,50,51,368,1,11,13,0,0,1,1,3,0,0,0,0,26,6,Arterial
14238,11,40,8,18,0,2,0,0,0,0,0,0,0,0,0,0,16,0,Council Minor
10437,27,50,21,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47391,20,20,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38428,57,50,37,186,0,8,2,6,0,0,0,0,0,0,0,0,0,3,Arterial
13286,25,40,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14468,16,40,13,7,0,1,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
8460,35,50,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
13828,12,40,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21098,81,60,48,946,1,26,2,0,1,0,0,2,0,0,0,0,7,14,Arterial
22626,70,60,51,274,0,5,0,0,0,0,0,0,0,0,0,0,1,10,Arterial
38558,59,50,38,802,2,19,7,2,0,2,0,1,0,0,0,0,10,6,Arterial
10155,50,50,33,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
12011,72,50,41,490,1,13,1,0,0,0,1,0,0,0,0,0,7,5,Arterial
11831,63,50,40,513,2,22,6,0,1,0,0,0,0,0,0,5,17,2,Arterial
40462,67,50,58,56,0,1,6,0,0,0,0,0,0,0,0,0,0,4,Arterial
10551,55,50,43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33743,17,50,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14097,19,40,11,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
22461,65,60,50,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
20803,68,60,34,1070,2,113,20,9,2,1,1,6,1,0,0,0,3,17,Arterial
10263,40,50,31,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
11990,63,50,46,173,0,1,2,1,0,0,0,0,0,0,0,0,4,0,Arterial
13668,24,40,15,19,0,1,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
40664,75,50,55,468,1,30,2,0,0,0,0,0,0,0,0,0,1,5,Arterial
11720,78,50,42,625,3,28,6,0,0,0,0,1,0,0,0,2,17,9,Arterial
10676,43,50,29,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14611,17,40,12,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
47114,14,20,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22711,92,60,49,252,2,32,1,9,0,1,2,3,0,0,0,0,1,3,Arterial
47181,16,20,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13761,21,40,14,54,1,0,0,0,0,0,0,0,0,0,0,0,32,0,Council Minor
20953,77,60,31,1185,1,42,2,3,4,0,1,0,2,0,0,0,8,20,Arterial
20847,78,60,44,781,1,39,2,1,1,0,2,0,0,0,0,0,2,18,Arterial
22502,64,60,48,242,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Arterial
21088,70,60,45,740,1,69,5,13,0,2,0,4,1,0,0,0,8,5,Arterial
47526,21,20,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22444,65,60,28,753,1,22,3,2,0,0,1,0,0,0,0,0,3,11,Arterial
22472,70,60,45,376,1,9,2,2,0,0,0,0,0,0,0,0,1,6,Arterial
13659,20,40,16,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
33785,35,50,26,12,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
22684,65,60,49,198,1,25,1,2,0,0,0,1,0,0,0,0,1,4,Arterial
8479,27,50,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10575,45,50,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
14462,30,40,12,10,0,0,1,0,0,0,0,0,0,0,0,0,9,0,Council Minor
13333,21,40,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38291,56,50,30,1348,5,55,13,6,3,1,2,4,0,0,0,0,4,13,Arterial
40511,73,50,58,94,0,2,1,0,0,0,0,0,0,0,0,0,2,1,Arterial
22647,66,60,48,219,0,4,1,0,0,0,0,1,0,0,0,0,2,3,Arterial
10227,47,50,31,18,0,2,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
13815,16,40,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11950,82,50,32,1130,7,69,9,10,2,1,2,4,1,1,0,4,71,44,Arterial
40535,74,50,58,75,1,6,3,1,1,0,1,1,0,0,0,0,6,0,Arterial
20950,47,60,23,1035,5,63,8,4,7,0,0,3,0,0,0,0,3,15,Arterial
22554,73,60,47,161,0,3,0,0,0,0,0,1,0,0,0,0,2,3,Arterial
22558,55,60,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
22474,64,60,47,286,0,5,1,0,0,0,0,0,0,0,0,0,1,4,Arterial
40564,83,50,51,581,4,94,5,2,0,1,0,0,1,1,0,0,6,11,Arterial
40680,90,50,58,189,0,7,7,0,0,2,0,1,0,0,0,0,18,2,Arterial
14109,13,40,9,7,0,2,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
38630,27,25,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47414,17,20,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
15861,33,40,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47557,17,20,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38395,60,50,35,1249,5,12,1,1,1,1,0,1,0,0,0,0,5,14,Arterial
14443,19,40,12,8,0,0,1,0,0,0,0,0,0,0,0,0,8,0,Council Minor
10188,44,50,33,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
14400,13,40,7,49,0,4,0,0,1,0,0,0,0,0,0,0,45,0,Council Minor
10547,50,50,31,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Council Minor
47333,11,20,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13618,49,40,14,40,0,0,0,0,0,0,0,0,0,0,0,0,25,0,Council Minor
